year,qdistance,qtime,avg_delay
2005,14,6,-8.3333333333333333
2005,14,7,61.2000000000000000
2005,14,8,26.5555555555555556
2005,14,9,4.0000000000000000
2005,14,10,6.2191780821917808
2005,14,11,3.4728682170542636
2005,14,12,2.4559453032104637
2005,14,13,3.2716497198588919
2005,14,14,5.5995012349231470
2005,14,15,11.2153945413310393
2005,14,16,21.6489315307457479
2005,14,17,44.3472383159521051
2005,14,18,97.8611111111111111
2005,14,19,132.6818181818181818
2005,14,20,177.0000000000000000
2005,15,1,81.1408450704225352
2005,15,2,4.0000000000000000
2005,15,3,47.0000000000000000
2005,15,4,-1.5000000000000000
2005,15,5,-2.8000000000000000
2005,15,6,7.5000000000000000
2005,15,7,24.3000000000000000
2005,15,8,16.4705882352941176
2005,15,9,-6.4761904761904762
2005,15,10,-13.2380952380952381
2005,15,11,6.1944444444444444
2005,15,12,3.8354263053536021
2005,15,13,3.0857120834510932
2005,15,14,4.9184153669865206
2005,15,15,7.0912078152753108
2005,15,16,13.2075529683997397
2005,15,17,27.9542028985507246
2005,15,18,70.4290657439446367
2005,15,19,118.6400000000000000
2005,15,20,339.8571428571428571
2005,16,1,85.2467532467532468
2005,16,6,-20.0000000000000000
2005,16,7,1.2000000000000000
2005,16,8,-5.0000000000000000
2005,16,9,5.2500000000000000
2005,16,10,3.1428571428571429
2005,16,11,8.8181818181818182
2005,16,12,4.1428571428571429
2005,16,13,0.60256410256410256410
2005,16,14,2.0139586684816236
2005,16,15,4.5990936555891239
2005,16,16,7.8692734327391100
2005,16,17,17.3147632311977716
2005,16,18,46.6977837474815312
2005,16,19,100.8596491228070175
2005,16,20,293.2500000000000000
2005,17,1,124.9272727272727273
2005,17,3,25.0000000000000000
2005,17,8,-6.0000000000000000
2005,17,9,-20.0000000000000000
2005,17,10,-5.7931034482758621
2005,17,11,14.4303797468354430
2005,17,12,18.7659574468085106
2005,17,13,13.5951417004048583
2005,17,14,3.5286203522504892
2005,17,15,4.4106525656553721
2005,17,16,5.7867459771591828
2005,17,17,9.3554496847610787
2005,17,18,21.9502511553144465
2005,17,19,50.7588466579292267
2005,17,20,338.1612903225806452
2005,18,1,0.00000000000000000000
2005,18,2,24.0000000000000000
2005,18,9,-21.0000000000000000
2005,18,10,-27.0000000000000000
2005,18,12,-23.0000000000000000
2005,18,13,-32.0000000000000000
2005,18,14,-11.1739130434782609
2005,18,15,-3.4643962848297214
2005,18,16,0.20637374398002259350
2005,18,17,3.7495007538025590
2005,18,18,8.3820105481519403
2005,18,19,21.0811584192609404
2005,18,20,205.7272727272727273
2005,19,1,-5.0000000000000000
2005,19,5,1283.0000000000000000
2005,19,9,3.7142857142857143
2005,19,10,-2.0000000000000000
2005,19,11,6.7009345794392523
2005,19,12,6.9315789473684211
2005,19,13,10.7434402332361516
2005,19,14,11.3284132841328413
2005,19,15,13.9177215189873418
2005,19,16,4.8960674157303371
2005,19,17,-1.3325998113800692
2005,19,18,3.4483325179089110
2005,19,19,8.8908250475479693
2005,19,20,26.0905779504613890
2005,20,1,333.0000000000000000
2005,20,2,-2.0000000000000000
2005,20,8,-11.0000000000000000
2005,20,9,4.2857142857142857
2005,20,10,-8.6363636363636364
2005,20,11,-9.4797297297297297
2005,20,12,-8.1397058823529412
2005,20,13,-5.9545454545454545
2005,20,14,-2.2829818538499264
2005,20,15,0.46788685524126455907
2005,20,16,2.5765149728837538
2005,20,17,5.1906415343915344
2005,20,18,6.4896591902126420
2005,20,19,2.0873502433545489
2005,20,20,7.9550734465481830
2004,1,1,2.3951663943715871
2004,1,2,5.8473349309974382
2004,1,3,13.2260344121261778
2004,1,4,23.4806201550387597
2004,1,5,32.6444954128440367
2004,1,6,44.1793313069908815
2004,1,7,60.3579545454545455
2004,1,8,68.3030303030303030
2004,1,9,87.3538461538461538
2004,1,10,80.7446808510638298
2004,1,11,77.7777777777777778
2004,1,12,66.2307692307692308
2004,1,13,124.4000000000000000
2004,1,14,42.0334928229665072
2004,1,15,26.3520782396088020
2004,1,16,25.9779179810725552
2004,1,17,43.7727272727272727
2004,1,18,85.3750000000000000
2004,1,19,101.0000000000000000
2004,1,20,117.5714285714285714
2004,2,1,2.9467557878800863
2004,2,2,4.4002506801993213
2004,2,3,6.3392883928839288
2004,2,4,10.2428868534005929
2004,2,5,16.0496837380126505
2004,2,6,25.9530992868897422
2004,2,7,34.1774721676489849
2004,2,8,44.0508221225710015
2004,2,9,53.0181818181818182
2004,2,10,71.2078651685393258
2004,2,11,74.8859649122807018
2004,2,12,93.6578947368421053
2004,2,13,108.0357142857142857
2004,2,14,65.1400000000000000
2004,2,15,17.4017515051997811
2004,2,16,12.7240674501788452
2004,2,17,31.0629032258064516
2004,2,18,50.1475409836065574
2004,2,19,106.8000000000000000
2004,2,20,56.4838709677419355
2004,3,1,5.3539368581209585
2004,3,2,3.1475927466645282
2004,3,3,4.2843838170302370
2004,3,4,6.6818057004777857
2004,3,5,9.9457523373915383
2004,3,6,13.9841169995282277
2004,3,7,23.5814858690133694
2004,3,8,34.3620955315870570
2004,3,9,49.9916864608076010
2004,3,10,73.2103658536585366
2004,3,11,76.9340659340659341
2004,3,12,94.6500000000000000
2004,3,13,107.6949152542372881
2004,3,14,114.7894736842105263
2004,3,15,23.3278145695364238
2004,3,16,7.2414800389483934
2004,3,17,14.9704496788008565
2004,3,18,59.2444444444444444
2004,3,19,92.0000000000000000
2004,3,20,139.1428571428571429
2004,4,1,26.2472972972972973
2004,4,2,4.4867178692220970
2004,4,3,4.3398292501855976
2004,4,4,6.4030031278644529
2004,4,5,9.6956206857530836
2004,4,6,12.1920843091334895
2004,4,7,15.6336085569525239
2004,4,8,24.2493756003842459
2004,4,9,36.7656169334021683
2004,4,10,56.4356435643564356
2004,4,11,72.0638297872340426
2004,4,12,89.9397590361445783
2004,4,13,88.0535714285714286
2004,4,14,125.1612903225806452
2004,4,15,29.2129629629629630
2004,4,16,2.8324536269039361
2004,4,17,6.4523975954145114
2004,4,18,33.3333333333333333
2004,4,19,58.0645161290322581
2004,4,20,131.6315789473684211
2004,5,1,29.0570388349514563
2004,5,2,3.1987424822307272
2004,5,3,4.1283995625227853
2004,5,4,5.2901553028627052
2004,5,5,6.9899132297335694
2004,5,6,9.6961385393137571
2004,5,7,12.4996346936645444
2004,5,8,14.4020116548255768
2004,5,9,21.2794701986754967
2004,5,10,35.4754645069080515
2004,5,11,52.3360433604336043
2004,5,12,81.5987055016181230
2004,5,13,87.2991452991452991
2004,5,14,94.5454545454545455
2004,5,15,49.2380952380952381
2004,5,16,5.6077428780131483
2004,5,17,5.1866810752397677
2004,5,18,24.5892857142857143
2004,5,19,96.4583333333333333
2004,5,20,97.3076923076923077
2004,6,1,21.5529100529100529
2004,6,2,3.5839416058394161
2004,6,3,5.7983505154639175
2004,6,4,4.0917325925478592
2004,6,5,4.5478740279004364
2004,6,6,6.2926055288154364
2004,6,7,9.3481237258701835
2004,6,8,14.0268744231500081
2004,6,9,20.0404945124258862
2004,6,10,26.2400816802800467
2004,6,11,37.4419073203492277
2004,6,12,56.3196261682242991
2004,6,13,72.7076923076923077
2004,6,14,86.2686567164179104
2004,6,15,90.7407407407407407
2004,6,16,1.7402383888203864
2004,6,17,5.4885383806519453
2004,6,18,11.8122109158186864
2004,6,19,81.5833333333333333
2004,6,20,68.2500000000000000
2004,7,1,52.2820512820512821
2004,7,2,-0.13924050632911392405
2004,7,3,-1.2919708029197080
2004,7,4,3.1132686084142395
2004,7,5,3.0032099255225146
2004,7,6,3.8767716643364312
2004,7,7,5.4413872590108969
2004,7,8,8.3433088154572401
2004,7,9,14.4830591781899207
2004,7,10,21.2804515745692216
2004,7,11,26.6416546416546417
2004,7,12,42.0351515151515152
2004,7,13,60.8736059479553903
2004,7,14,71.5104166666666667
2004,7,15,82.6170212765957447
2004,7,16,-0.72817047817047817048
2004,7,17,3.9801661752881265
2004,7,18,11.4239130434782609
2004,7,19,120.9523809523809524
2004,7,20,121.3529411764705882
2004,8,1,12.3694516971279373
2004,8,2,20.7105263157894737
2004,8,3,-8.8928571428571429
2004,8,4,0.99717514124293785311
2004,8,5,4.0227511835875855
2004,8,6,4.0388421744697048
2004,8,7,4.2478065272026402
2004,8,8,6.5542287397486702
2004,8,9,10.5458477508650519
2004,8,10,18.7440429338103757
2004,8,11,31.8190451745379877
2004,8,12,42.9955752212389381
2004,8,13,67.2868852459016393
2004,8,14,81.2659574468085106
2004,8,15,86.8196721311475410
2004,8,16,1.9802513464991023
2004,8,17,4.7561664674562643
2004,8,18,14.2531876138433515
2004,8,19,62.9375000000000000
2004,8,20,87.1395348837209302
2004,9,1,41.4635332252836305
2004,9,2,4.3888888888888889
2004,9,3,-9.4242424242424242
2004,9,4,12.7142857142857143
2004,9,5,0.68670309653916211293
2004,9,6,3.6893708901756797
2004,9,7,3.8902469957829988
2004,9,8,4.4729202808756712
2004,9,9,7.6556445532328740
2004,9,10,14.2817506348559426
2004,9,11,22.9168462847419172
2004,9,12,34.7854004731328151
2004,9,13,44.5279329608938547
2004,9,14,61.1775956284153005
2004,9,15,90.0930232558139535
2004,9,16,10.1811320754716981
2004,9,17,3.6438421302900618
2004,9,18,13.5576923076923077
2004,9,19,62.9222222222222222
2004,9,20,38.5572916666666667
2004,10,1,33.5377456049638056
2004,10,2,24.3888888888888889
2004,10,3,0.42105263157894736842
2004,10,4,4.6923076923076923
2004,10,5,-1.9830508474576271
2004,10,6,2.1434262948207171
2004,10,7,3.2088709677419355
2004,10,8,4.1406387050474444
2004,10,9,4.2251133880613906
2004,10,10,6.4626736496382762
2004,10,11,11.6407437073715381
2004,10,12,21.1597444089456869
2004,10,13,32.6561048893744878
2004,10,14,53.2257053291536050
2004,10,15,78.2359154929577465
2004,10,16,75.2033898305084746
2004,10,17,1.7055140375681680
2004,10,18,9.4042906574394464
2004,10,19,47.3354632587859425
2004,10,20,49.6163793103448276
2004,11,1,31.0034305317324185
2004,11,2,9.9142857142857143
2004,11,3,11.0869565217391304
2004,11,4,4.5384615384615385
2004,11,5,15.2105263157894737
2004,11,6,8.5961538461538462
2004,11,7,6.6794871794871795
2004,11,8,4.7700498025072986
2004,11,9,3.6805363245990711
2004,11,10,4.8286814872849541
2004,11,11,7.9076904415332363
2004,11,12,14.3590258095261983
2004,11,13,26.0822575017445918
2004,11,14,47.1760563380281690
2004,11,15,63.6148148148148148
2004,11,16,33.8135593220338983
2004,11,17,2.2173624917163685
2004,11,18,3.9613737581363481
2004,11,19,44.2754491017964072
2004,11,20,31.1990483743061063
2004,12,1,31.9379844961240310
2004,12,2,20.1904761904761905
2004,12,3,28.1666666666666667
2004,12,4,-16.0000000000000000
2004,12,5,21.1250000000000000
2004,12,6,2.8666666666666667
2004,12,7,4.9333333333333333
2004,12,8,12.3707482993197279
2004,12,9,5.0131018888002128
2004,12,10,3.5403002357222613
2004,12,11,4.4953930155841201
2004,12,12,7.8602934696395523
2004,12,13,16.5132941137805239
2004,12,14,31.0409492114021126
2004,12,15,55.6581325301204819
2004,12,16,81.8820754716981132
2004,12,17,25.5145797598627787
2004,12,18,0.76534175952103775154
2004,12,19,55.6037735849056604
2004,12,20,20.3808353808353808
2004,13,1,18.0284482758620690
2004,13,2,23.6071428571428571
2004,13,3,21.7272727272727273
2004,13,4,85.4000000000000000
2004,13,5,62.8000000000000000
2004,13,6,12.1000000000000000
2004,13,7,26.5454545454545455
2004,13,8,-4.2000000000000000
2004,13,9,10.0223325062034739
2004,13,10,5.3065214031834338
2004,13,11,4.4520708927180552
2004,13,12,6.1125591401201899
2004,13,13,9.8779602220166512
2004,13,14,18.6566682319793379
2004,13,15,36.1905022581086629
2004,13,16,64.2473404255319149
2004,13,17,95.8411633109619687
2004,13,18,10.0326004548900682
2004,13,19,151.2857142857142857
2004,13,20,19.0547703180212014
2004,14,1,36.3566513761467890
2004,14,2,-3.2982456140350877
2004,14,3,5.2195121951219512
2004,14,4,9.3200000000000000
2004,14,5,14.9600000000000000
2004,14,6,23.6956521739130435
2004,14,7,11.9285714285714286
2004,14,8,27.8800000000000000
2004,14,9,19.1000000000000000
2004,14,10,14.5321100917431193
2004,14,11,6.5216963495030995
2004,14,12,4.1524952696310312
2004,14,13,4.6323381676689070
2004,14,14,8.4544041509994628
2004,14,15,17.8527458792281853
2004,14,16,32.3607928151130381
2004,14,17,58.4176111595466434
2004,14,18,7.2949245541838134
2004,14,19,103.6551724137931034
2004,14,20,4.5084143893777984
2004,15,1,40.8125000000000000
2004,15,2,127.0000000000000000
2004,15,4,52.0000000000000000
2004,15,5,14.1666666666666667
2004,15,6,28.3000000000000000
2004,15,7,1.8000000000000000
2004,15,8,2.1666666666666667
2004,15,9,1.00000000000000000000
2004,15,10,7.3333333333333333
2004,15,11,8.5268292682926829
2004,15,12,4.0837345860246624
2004,15,13,2.9377256834985957
2004,15,14,3.5690604964361188
2004,15,15,7.2941054856197740
2004,15,16,15.7418402286934942
2004,15,17,35.0820010314595152
2004,15,18,59.6959761549925484
2004,15,19,115.0192307692307692
2004,15,20,5.0288566526282951
2004,16,1,21.1489361702127660
2004,16,3,-30.0000000000000000
2004,16,4,-13.0000000000000000
2004,16,6,-14.0000000000000000
2004,16,7,-41.0000000000000000
2004,16,8,-16.0000000000000000
2004,16,9,26.0000000000000000
2004,16,10,-75.0000000000000000
2004,16,11,5.2500000000000000
2004,16,12,9.5922330097087379
2004,16,13,0.68356409111210361769
2004,16,14,1.8800845219228737
2004,16,15,3.9198293596370925
2004,16,16,8.9557842410500153
2004,16,17,22.0665939341042985
2004,16,18,51.7592997811816193
2004,16,19,106.0963855421686747
2004,16,20,5.4125624553890079
2004,17,1,82.1523809523809524
2004,17,2,88.5000000000000000
2004,17,8,-9.0000000000000000
2004,17,9,3.0000000000000000
2004,17,10,-3.4000000000000000
2004,17,11,-9.2171052631578947
2004,17,12,-1.1565656565656566
2004,17,13,6.4225352112676056
2004,17,14,2.0734226927345684
2004,17,15,3.3961601050227686
2004,17,16,4.5969541071854451
2004,17,17,8.6471657960920874
2004,17,18,23.6255091103965702
2004,17,19,57.3059210526315789
2004,17,20,11.3543046357615894
2004,18,1,91.9130434782608696
2004,18,3,39.0000000000000000
2004,18,6,373.0000000000000000
2004,18,7,100.0000000000000000
2004,18,8,-135.0000000000000000
2004,18,10,13.0000000000000000
2004,18,11,-8.0000000000000000
2004,18,12,-13.5000000000000000
2004,18,13,-17.0000000000000000
2004,18,14,-10.3731343283582090
2004,18,15,0.14050111005391690454
2004,18,16,1.3885297003983144
2004,18,17,3.6351610046001314
2004,18,18,7.4845318543476752
2004,18,19,24.0846554210823352
2004,18,20,115.9166666666666667
2004,19,1,15.0000000000000000
2004,19,9,-36.0000000000000000
2004,19,10,-19.3703703703703704
2004,19,11,-5.7159090909090909
2004,19,12,0.41089108910891089109
2004,19,13,0.45200000000000000000
2004,19,14,6.4033613445378151
2004,19,15,0.52606635071090047393
2004,19,16,-3.7139830508474576
2004,19,17,-3.8098206141684403
2004,19,18,2.3467281495781008
2004,19,19,8.2881816973279203
2004,19,20,25.1232709519934906
2004,20,1,392.4000000000000000
2004,20,9,-21.0000000000000000
2004,20,10,-15.3750000000000000
2004,20,11,-17.0000000000000000
2004,20,12,-15.6302250803858521
2004,20,13,-8.3818493150684932
2004,20,14,-4.9850347407803314
2004,20,15,-2.9279220779220779
2004,20,16,-0.41140837960625946492
2004,20,17,0.82495019920318725100
2004,20,18,0.75075579442391669466
2004,20,19,1.5832251127588566
2004,20,20,6.1030405054346697
2003,1,1,1.00715271162500410603
2003,1,2,4.3533615904375122
2003,1,3,9.9589251047307653
2003,1,4,17.3457735247208931
2003,1,5,26.8582020389249305
2003,1,6,34.9465478841870824
2003,1,7,53.1111111111111111
2003,1,8,56.2336448598130841
2003,1,9,76.2500000000000000
2003,1,10,64.9142857142857143
2003,1,11,58.6923076923076923
2003,1,12,98.3333333333333333
2003,1,13,55.7666666666666667
2003,1,14,36.7846153846153846
2003,1,15,32.1315789473684211
2003,1,16,30.2488986784140969
2003,1,17,62.1609195402298851
2003,1,18,65.2941176470588235
2003,1,19,120.1111111111111111
2003,1,20,7.1274509803921569
2003,2,1,1.04234081140131663501
2003,2,2,1.8371872936688431
2003,2,3,2.9257150938726443
2003,2,4,6.7582310469314079
2003,2,5,12.4120979356697072
2003,2,6,19.6862988220706758
2003,2,7,32.8241563055062167
2003,2,8,41.5366300366300366
2003,2,9,49.3927272727272727
2003,2,10,54.8129496402877698
2003,2,11,49.4090909090909091
2003,2,12,39.9318181818181818
2003,2,13,41.3809523809523810
2003,2,14,23.4015151515151515
2003,2,15,11.2459482513505829
2003,2,16,9.8078310149407522
2003,2,17,32.1915641476274165
2003,2,18,16.1595330739299611
2003,2,19,85.2608695652173913
2003,2,20,116.2857142857142857
2003,3,1,0.20890410958904109589
2003,3,2,1.1524420222391916
2003,3,3,2.7045649132332366
2003,3,4,5.2552126281069620
2003,3,5,8.1749501294512117
2003,3,6,13.9571799695422377
2003,3,7,22.3011441647597254
2003,3,8,32.5697211155378486
2003,3,9,47.7020648967551622
2003,3,10,66.1450617283950617
2003,3,11,59.4059405940594059
2003,3,12,62.1363636363636364
2003,3,13,68.6500000000000000
2003,3,14,74.7837837837837838
2003,3,15,6.7470119521912351
2003,3,16,3.7233727103161318
2003,3,17,14.4729685982518614
2003,3,18,52.5795454545454545
2003,3,19,103.4047619047619048
2003,3,20,95.7222222222222222
2003,4,1,11.9498680738786280
2003,4,2,0.59753485153083083413
2003,4,3,1.3567825481375520
2003,4,4,3.8499818106551927
2003,4,5,6.4028655924943912
2003,4,6,8.0716263614546797
2003,4,7,12.9038166561400343
2003,4,8,20.3040675705712381
2003,4,9,33.3594029850746269
2003,4,10,43.6404160475482912
2003,4,11,50.6950146627565982
2003,4,12,53.6568047337278107
2003,4,13,82.0740740740740741
2003,4,14,113.6250000000000000
2003,4,15,-0.79626749611197511664
2003,4,16,-0.37964960731854664710
2003,4,17,5.8609171800136893
2003,4,18,20.8886639676113360
2003,4,19,74.9117647058823529
2003,4,20,92.4814814814814815
2003,5,1,47.5532467532467532
2003,5,2,0.32807192807192807193
2003,5,3,0.86787858073612030846
2003,5,4,2.4415182532297505
2003,5,5,4.6612552463535246
2003,5,6,8.0587660845588235
2003,5,7,9.8920058139534884
2003,5,8,11.6830423411323956
2003,5,9,19.1099252934898613
2003,5,10,29.5584600760456274
2003,5,11,51.1672077922077922
2003,5,12,66.8423236514522822
2003,5,13,77.5090909090909091
2003,5,14,99.9250000000000000
2003,5,15,8.0055020632737276
2003,5,16,1.1860437184722556
2003,5,17,2.4766434516731782
2003,5,18,20.8030303030303030
2003,5,19,22.4899328859060403
2003,5,20,91.0000000000000000
2003,6,1,37.9000000000000000
2003,6,2,-0.53170731707317073171
2003,6,3,1.1943236438544289
2003,6,4,1.2343886710522052
2003,6,5,1.9229763018694980
2003,6,6,4.2831129702217282
2003,6,7,8.0650898952023844
2003,6,8,12.4403921299787482
2003,6,9,18.2479213907785336
2003,6,10,21.3700379703141181
2003,6,11,29.5846030473135525
2003,6,12,44.4164948453608247
2003,6,13,65.8214285714285714
2003,6,14,83.3750000000000000
2003,6,15,9.6134453781512605
2003,6,16,1.2488708220415537
2003,6,17,3.9295017909475741
2003,6,18,10.6996825396825397
2003,6,19,74.1500000000000000
2003,6,20,66.2666666666666667
2003,7,1,60.8563218390804598
2003,7,2,-0.78333333333333333333
2003,7,3,-0.65374677002583979328
2003,7,4,-0.36393805309734513274
2003,7,5,-0.28535608453547819857
2003,7,6,1.9603273322422259
2003,7,7,4.3536111349281203
2003,7,8,7.3213868328788469
2003,7,9,12.4042859715469116
2003,7,10,12.3651344319167389
2003,7,11,18.9850988014253320
2003,7,12,32.5539647577092511
2003,7,13,54.4552529182879377
2003,7,14,83.6470588235294118
2003,7,15,29.7835051546391753
2003,7,16,-0.72936936936936936937
2003,7,17,3.5458965844402277
2003,7,18,6.3719298245614035
2003,7,19,80.5000000000000000
2003,7,20,105.6500000000000000
2003,8,1,67.0431654676258993
2003,8,2,-1.5000000000000000
2003,8,3,22.8604651162790698
2003,8,4,-2.1072000000000000
2003,8,5,-0.00613006396588486141
2003,8,6,1.04653244526710260806
2003,8,7,2.1413462607986356
2003,8,8,4.8191623272515271
2003,8,9,10.1566962319934579
2003,8,10,18.0716589861751152
2003,8,11,20.0240899357601713
2003,8,12,25.7957941339236303
2003,8,13,39.0618556701030928
2003,8,14,59.2034883720930233
2003,8,15,76.1948051948051948
2003,8,16,-1.9621605126640220
2003,8,17,2.1990109396073730
2003,8,18,9.2372881355932203
2003,8,19,64.3617021276595745
2003,8,20,80.2580645161290323
2003,9,1,7.1488673139158576
2003,9,2,31.4285714285714286
2003,9,3,4.0666666666666667
2003,9,4,11.2972972972972973
2003,9,5,-3.2105263157894737
2003,9,6,-0.68041053101294065149
2003,9,7,0.76490324126774908633
2003,9,8,2.4177358490566038
2003,9,9,5.9160724004633183
2003,9,10,12.7328864129921632
2003,9,11,21.3011663204984822
2003,9,12,35.8359815479241415
2003,9,13,44.3564954682779456
2003,9,14,46.9769230769230769
2003,9,15,71.8198198198198198
2003,9,16,-0.80447284345047923323
2003,9,17,3.0347132384648555
2003,9,18,10.6170014012143858
2003,9,19,19.8955696202531646
2003,9,20,14.8608349900596421
2003,10,1,19.0549828178694158
2003,10,2,30.3571428571428571
2003,10,3,-18.0000000000000000
2003,10,4,6.7142857142857143
2003,10,5,3.3333333333333333
2003,10,6,2.6710310965630115
2003,10,7,-0.34162854528819762123
2003,10,8,1.1963536064948132
2003,10,9,2.3769724229464681
2003,10,10,4.9084698869065446
2003,10,11,11.0853145344027623
2003,10,12,21.3473599262162785
2003,10,13,34.7691956124314442
2003,10,14,52.5224625623960067
2003,10,15,71.7211538461538462
2003,10,16,27.6000000000000000
2003,10,17,2.2041625813352349
2003,10,18,8.1987936008392342
2003,10,19,71.6725663716814159
2003,10,20,20.2231012658227848
2003,11,1,26.4010600706713781
2003,11,2,23.0212765957446809
2003,11,3,13.6000000000000000
2003,11,4,-1.00000000000000000000
2003,11,5,40.8571428571428571
2003,11,6,5.6400000000000000
2003,11,7,1.9655172413793103
2003,11,8,-1.3014028056112224
2003,11,9,0.05423311792257070018
2003,11,10,2.0643116794252235
2003,11,11,5.9279523141654979
2003,11,12,13.3778280542986425
2003,11,13,25.2505189206450583
2003,11,14,43.1840277777777778
2003,11,15,56.3129251700680272
2003,11,16,29.7216494845360825
2003,11,17,4.6375029557815086
2003,11,18,2.8184463194646494
2003,11,19,48.7746478873239437
2003,11,20,22.8810709838107098
2003,12,1,0.53467153284671532847
2003,12,2,-1.8838383838383838
2003,12,3,4.5192307692307692
2003,12,4,2.1428571428571429
2003,12,5,47.1666666666666667
2003,12,6,7.2222222222222222
2003,12,7,4.4210526315789474
2003,12,8,1.2457002457002457
2003,12,9,0.32994057774901453198
2003,12,10,1.05352602526776186649
2003,12,11,2.3390246030361194
2003,12,12,6.3672829833907866
2003,12,13,16.0348527846754168
2003,12,14,29.9391796322489392
2003,12,15,53.2428023032629559
2003,12,16,72.1600000000000000
2003,12,17,12.7684659090909091
2003,12,18,-0.11081523965587873822
2003,12,19,12.8157894736842105
2003,12,20,10.6489028213166144
2003,13,1,5.5317258883248731
2003,13,2,-1.6486486486486486
2003,13,3,6.1666666666666667
2003,13,4,18.0000000000000000
2003,13,5,4.6666666666666667
2003,13,6,29.6250000000000000
2003,13,7,10.2222222222222222
2003,13,8,-6.0357142857142857
2003,13,9,-0.57085020242914979757
2003,13,10,-1.4139888603256213
2003,13,11,0.20061157364580121287
2003,13,12,3.2369947299194040
2003,13,13,7.3165157520178205
2003,13,14,15.9649765831806149
2003,13,15,30.8929517753047165
2003,13,16,52.8934490923441200
2003,13,17,67.9061784897025172
2003,13,18,4.0113043478260870
2003,13,19,102.8095238095238095
2003,13,20,10.1135135135135135
2003,14,1,42.7379518072289157
2003,14,2,4.2272727272727273
2003,14,3,0.59090909090909090909
2003,14,4,-18.4285714285714286
2003,14,5,-11.0000000000000000
2003,14,6,-49.5000000000000000
2003,14,7,40.7500000000000000
2003,14,8,-5.0000000000000000
2003,14,9,-5.4782608695652174
2003,14,10,-0.11858974358974358974
2003,14,11,-0.63510435264421596996
2003,14,12,0.51911083508009212535
2003,14,13,1.9520350275404862
2003,14,14,6.0803146411124811
2003,14,15,14.8540019384788043
2003,14,16,28.4095194297539664
2003,14,17,35.8954248366013072
2003,14,18,3.7072800808897877
2003,14,19,59.1363636363636364
2003,14,20,5.7849272436706199
2003,15,1,16.7413793103448276
2003,15,2,-25.0000000000000000
2003,15,5,30.0000000000000000
2003,15,6,26.0000000000000000
2003,15,7,1.5000000000000000
2003,15,8,42.7500000000000000
2003,15,9,31.5000000000000000
2003,15,10,-12.3333333333333333
2003,15,11,-3.1205882352941176
2003,15,12,-3.3364005871062436
2003,15,13,-0.58259699871655642215
2003,15,14,1.3380075018233598
2003,15,15,5.2847847987910673
2003,15,16,14.8338512241054614
2003,15,17,33.3722424502034697
2003,15,18,46.1038167938931298
2003,15,19,95.4615384615384615
2003,15,20,1.9100551548578702
2003,16,1,100.1428571428571429
2003,16,5,180.0000000000000000
2003,16,6,-14.0000000000000000
2003,16,7,7.0000000000000000
2003,16,9,25.0000000000000000
2003,16,10,42.0000000000000000
2003,16,11,-18.5000000000000000
2003,16,12,-5.6543209876543210
2003,16,13,-4.6344425956738769
2003,16,14,-0.98373878953869287364
2003,16,15,1.7594341919462434
2003,16,16,7.3731847403974807
2003,16,17,20.1756865165072508
2003,16,18,45.2883323152107514
2003,16,19,94.0000000000000000
2003,16,20,4.9206966520121745
2003,17,1,132.7500000000000000
2003,17,4,-97.0000000000000000
2003,17,5,39.0000000000000000
2003,17,6,87.0000000000000000
2003,17,9,-70.0000000000000000
2003,17,10,-11.5000000000000000
2003,17,11,-10.3962264150943396
2003,17,12,-2.5121951219512195
2003,17,13,-3.2879061371841155
2003,17,14,-1.9718403180387610
2003,17,15,-0.44504265137742973011
2003,17,16,2.0039959225280326
2003,17,17,6.4572299312670211
2003,17,18,21.1786569816861139
2003,17,19,60.3319238900634249
2003,17,20,6.1608063759962494
2003,18,1,5.0000000000000000
2003,18,11,-73.0000000000000000
2003,18,12,21.4000000000000000
2003,18,13,-0.50000000000000000000
2003,18,14,-7.6431924882629108
2003,18,15,-6.1522930487453130
2003,18,16,-1.8434086651908434
2003,18,17,-0.10760571181870759105
2003,18,18,4.2362557739335205
2003,18,19,18.7771943433379080
2003,18,20,79.7105263157894737
2003,19,1,9.0000000000000000
2003,19,9,-4.0000000000000000
2003,19,10,-14.5833333333333333
2003,19,11,-5.6164383561643836
2003,19,12,-5.2368421052631579
2003,19,13,1.1923076923076923
2003,19,14,-0.08333333333333333333
2003,19,15,-11.3904109589041096
2003,19,16,-9.0626865671641791
2003,19,17,-9.3928750125087561
2003,19,18,-1.6153857439426061
2003,19,19,5.3230796979182424
2003,19,20,30.2164148632094733
2003,20,1,-4.5000000000000000
2003,20,2,-2.0000000000000000
2003,20,3,-38.1428571428571429
2003,20,4,-21.8750000000000000
2003,20,5,-12.7250000000000000
2003,20,6,-15.3658536585365854
2003,20,7,-19.1052631578947368
2003,20,8,-16.3076923076923077
2003,20,9,-12.0422535211267606
2003,20,10,-17.0869565217391304
2003,20,11,-22.0918918918918919
2003,20,12,-16.3671399594320487
2003,20,13,-12.9528193325661680
2003,20,14,-9.3437229437229437
2003,20,15,-7.3353028064992614
2003,20,16,-3.5274776890558948
2003,20,17,3.5595009596928983
2003,20,18,-6.0180535966149506
2003,20,19,-1.8928238930473318
2003,20,20,3.9612684566075518
